7325.953432, -830.834435, 2288.566227, 2.263340, 2.817736, -6.210336
7348.269161, -802.621495, 2226.364633, 2.199774, 2.824811, -6.229893
7369.948281, -774.339021, 2163.970161, 2.136019, 2.831642, -6.248911
7390.988923, -745.989465, 2101.388218, 2.072079, 2.838228, -6.267387
7411.389273, -717.575282, 2038.624229, 2.007961, 2.844568, -6.285320
7431.147572, -689.098935, 1975.683633, 1.943670, 2.850661, -6.302708
7450.262118, -660.562892, 1912.571886, 1.879212, 2.856507, -6.319550
7468.731263, -631.969626, 1849.294456, 1.814591, 2.862105, -6.335844
7486.553416, -603.321615, 1785.856828, 1.749814, 2.867456, -6.351590
7503.727043, -574.621340, 1722.264500, 1.684887, 2.872558, -6.366784
7520.250664, -545.871289, 1658.522981, 1.619814, 2.877411, -6.381427
7536.122856, -517.073953, 1594.637796, 1.554602, 2.882015, -6.395517
7551.342255, -488.231828, 1530.614480, 1.489256, 2.886369, -6.409053
7565.907550, -459.347411, 1466.458580, 1.423782, 2.890473, -6.422034
7579.817489, -430.423205, 1402.175657, 1.358186, 2.894326, -6.434458
7593.070875, -401.461717, 1337.771279, 1.292473, 2.897929, -6.446325
7605.666570, -372.465456, 1273.251027, 1.226648, 2.901281, -6.457633
7617.603490, -343.436933, 1208.620491, 1.160719, 2.904382, -6.468381
7628.880612, -314.378663, 1143.885271, 1.094690, 2.907230, -6.478569
7639.496968, -285.293163, 1079.050974, 1.028566, 2.909827, -6.488196
7649.451646, -256.182954, 1014.123217, 0.962355, 2.912172, -6.497261
7658.743793, -227.050556, 949.107626, 0.896061, 2.914265, -6.505763
7667.372613, -197.898493, 884.009832, 0.829691, 2.916105, -6.513702
7675.337368, -168.729290, 818.835474, 0.763249, 2.917693, -6.521076
7682.637376, -139.545474, 753.590199, 0.696742, 2.919028, -6.527885
7689.272015, -110.349573, 688.279658, 0.630176, 2.920110, -6.534129
7695.240717, -81.144114, 622.909507, 0.563556, 2.920939, -6.539807
7700.542976, -51.931628, 557.485410, 0.496888, 2.921516, -6.544918
7705.178340, -22.714645, 492.013032, 0.430178, 2.921839, -6.549463
7709.146417, 6.504306, 426.498045, 0.363432, 2.921909, -6.553440
7712.446872, 35.722693, 360.946123, 0.296655, 2.921726, -6.556850
7715.079428, 64.937987, 295.362942, 0.229853, 2.921290, -6.559692
7717.043865, 94.147657, 229.754184, 0.163032, 2.920602, -6.561965
7718.340021, 123.349175, 164.125529, 0.096198, 2.919660, -6.563671
7718.967794, 152.540010, 98.482661, 0.029356, 2.918465, -6.564808
7718.927136, 181.717636, 32.831266, -0.037487, 2.917018, -6.565376
7718.218061, 210.879527, -32.822973, -0.104327, 2.915318, -6.565376
7716.840637, 240.023157, -98.474370, -0.171156, 2.913366, -6.564808
7714.794994, 269.146002, -164.117239, -0.237970, 2.911161, -6.563671
7712.081315, 298.245542, -229.745897, -0.304762, 2.908705, -6.561966
7708.699845, 327.319256, -295.354662, -0.371527, 2.905996, -6.559692
7704.650885, 356.364629, -360.937852, -0.438259, 2.903036, -6.556851
7699.934793, 385.379144, -426.489789, -0.504952, 2.899825, -6.553442
7694.551986, 414.360290, -492.004798, -0.571601, 2.896363, -6.549465
7688.502939, 443.305559, -557.477205, -0.638200, 2.892649, -6.544922
7681.788182, 472.212444, -622.901344, -0.704742, 2.888686, -6.539812
7674.408306, 501.078443, -688.271549, -0.771222, 2.884472, -6.534135
7666.363958, 529.901057, -753.582162, -0.837635, 2.880009, -6.527893
7657.655841, 558.677792, -818.827529, -0.903975, 2.875296, -6.521086
7648.284719, 587.406155, -884.002000, -0.970236, 2.870335, -6.513714
7638.251410, 616.083661, -949.099935, -1.036412, 2.865125, -6.505779
7627.556790, 644.707828, -1014.115698, -1.102497, 2.859667, -6.497280
7616.201794, 673.276177, -1079.043662, -1.168486, 2.853962, -6.488219
7604.187412, 701.786236, -1143.878205, -1.234373, 2.848009, -6.478596
7591.514692, 730.235537, -1208.613716, -1.300153, 2.841810, -6.468413
7578.184739, 758.621619, -1273.244591, -1.365819, 2.835365, -6.457669
7564.198714, 786.942023, -1337.765238, -1.431366, 2.828675, -6.446367
7549.557836, 815.194300, -1402.170070, -1.496788, 2.821740, -6.434507
7534.263379, 843.376004, -1466.453514, -1.562081, 2.814560, -6.422089
7518.316675, 871.484697, -1530.610005, -1.627237, 2.807138, -6.409116
7501.719111, 899.517945, -1594.633993, -1.692252, 2.799472, -6.395589
7484.472133, 927.473323, -1658.519934, -1.757119, 2.791564, -6.381507
7466.577239, 955.348412, -1722.262301, -1.821834, 2.783414, -6.366874
7448.035986, 983.140798, -1785.855577, -1.886390, 2.775023, -6.351689
